Date,Open,High,Low,Close,Adj Close,Volume
7/30/2021,362.4400024,365.1700134,362.4100037,364.5700073,359.468811,36484600
8/2/2021,366.2799988,366.8800049,363.8699951,364.6000061,359.4983521,27334100
8/3/2021,365.2799988,366.9299927,362,366.8099976,361.6774292,35558500
8/4/2021,366.769989,368.3200073,365.6300049,367.3399963,362.1999817,29602200
8/5/2021,368.1799927,369.9100037,367.4500122,369.6700134,364.4973755,21443900
8/6/2021,368.3699951,369.3699951,366.9100037,368.0499878,362.9000244,33332100
8/9/2021,368.519989,369.269989,367.3900146,368.730011,363.5706177,25960200
8/10/2021,369.2600098,369.5599976,365.6199951,366.8399963,361.7069397,35130800
8/11/2021,368.1400146,368.6499939,364.8399963,366.2099915,361.0857849,34249800
8/12/2021,365.6900024,367.8999939,364.2999878,367.5299988,362.3873291,25969200
8/13/2021,367.8900146,369.1600037,367.3800049,368.8200073,363.6592712,19336200
8/16/2021,367.6700134,369.019989,363.7000122,368.980011,363.8170776,34856900
8/17/2021,366.1499939,367.1499939,363.230011,365.730011,360.6125183,44793900
8/18/2021,365.1799927,366.6199951,361.8699951,362.2099915,357.1418152,38541900
8/19/2021,360.2200012,365.6799927,359.9599915,363.9599915,358.8673096,48499400
8/20/2021,365.0599976,368.1400146,364.7399902,367.730011,362.5845337,39486000
8/23/2021,368.7999878,373.9400024,368.7900085,373.230011,368.0075989,34034700
8/24/2021,373.8399963,374.9899902,373.3599854,374.3699951,369.1316223,21732900
8/25/2021,374.6300049,375.3900146,373.8599854,374.7999878,369.5556335,20441900
8/26/2021,373.9200134,374.6199951,371.9700012,372.4200134,367.2089539,29133300
8/27/2021,373.0700073,376.5599976,372.5700073,376.0400085,370.7782593,27104700
8/30/2021,376.8500061,380.7600098,376.8299866,380.2600098,374.9392395,27295700
8/31/2021,380.5100098,380.5799866,378.3599854,379.9500122,374.633606,29628200
9/1/2021,381.0400085,382.7099915,380.3699951,380.5799866,375.2546997,28138300
9/2/2021,381.9700012,382.3099976,379.1499939,380.3999939,375.07724,25453400
9/3/2021,379.2200012,381.980011,379.2000122,381.5700073,376.2308655,24605400
9/7/2021,381.6799927,382.7799988,380.4899902,382.1099854,376.7633057,23970200
9/8/2021,381.9299927,381.9299927,378.4500122,380.7799988,375.4518738,32949200
9/9/2021,381.0100098,382.1499939,379.2200012,379.4700012,374.1602478,29399000
9/10/2021,381.230011,381.9700012,376.25,376.5899963,371.3205261,40249400
9/13/2021,378.9899902,379.4299927,374.2200012,376.3299866,371.0641785,48741800
9/14/2021,377.8599854,378.6099854,374.2799988,375.2600098,370.0091858,41826600
9/15/2021,375.730011,378.4100037,373.3699951,378.0499878,372.7601013,34097900
9/16/2021,376.6799927,378.8999939,374.7000122,378.3099976,373.01651,35193100
9/17/2021,377.8200073,377.8699951,372.7600098,373.8299866,368.5991516,60912300
9/20/2021,367.4599915,369.25,360.9299927,365.7000122,360.9827271,76203200
9/21/2021,367.5799866,368.8099976,364.9899902,366.1499939,361.4268494,41927500
9/22/2021,367.0899963,371.0700073,365.9599915,369.5700073,364.8027954,46972900
9/23/2021,370.7600098,374.0400085,370.1000061,372.980011,368.1688232,44652000
9/24/2021,370.6499939,373.7600098,370.269989,373.3299866,368.5142822,36056800
9/27/2021,370.2000122,371.25,367.730011,370.3500061,365.5727539,43338100
9/28/2021,365.6700134,370.2999878,359.3500061,359.8699951,355.2279053,97701600
9/29/2021,361.1700134,363.3699951,358.6400146,359.2799988,354.6455383,58076600
9/30/2021,360.9700012,362.6799927,357.1000061,357.9599915,353.3425598,61384600
10/1/2021,358.6000061,361.25,354.3800049,360.1799927,355.5338745,56375500
10/4/2021,358.519989,358.8599854,350.3200073,352.6199951,348.0714417,76766000
10/5/2021,353.7099915,359.6900024,353.480011,357.3800049,352.77005,47232900
10/6/2021,354.0799866,359.9500122,353.1499939,359.6700134,355.0304871,56806500
10/7/2021,362.7999878,365.6900024,362.25,362.9700012,358.2879333,39411200
10/8/2021,364.0799866,364.3200073,360.6099854,361.1600037,356.5013123,41822300
10/11/2021,359.5799866,363.2000122,358.2999878,358.3900146,353.7670288,34847200
10/12/2021,359.8800049,360.3299866,356.480011,357.1400146,352.5331421,43905100
10/13/2021,359.5100098,360.6900024,357.4299927,360,355.3562317,40120800
10/14/2021,363.6900024,366.8500061,363.0100098,366.6300049,361.9007263,43433900
10/15/2021,367.8800049,369.0599976,366.8200073,368.9400024,364.1809082,40419900
10/18/2021,367.6099854,372.8699951,366.9899902,372.6499939,367.8430176,34513500
10/19/2021,373.75,375.519989,372.7000122,375.4700012,370.626709,29091000
10/20/2021,375.9400024,376.5700073,373.4599915,374.980011,370.1430054,31390300
10/21/2021,374.1600037,377.4700012,373.8500061,377.269989,372.4034424,25469300
10/22/2021,375.980011,376.9700012,372.3900146,374.1000061,369.2743835,36275800
10/25/2021,375.5599976,378.8699951,373.5599976,377.9299927,373.0549927,32597800
10/26/2021,380.230011,382.7099915,377.9100037,379.1199951,374.2295837,47191300
10/27/2021,379.5799866,383.1499939,379.3099976,380,375.0982666,45760500
10/28/2021,381.9500122,384.480011,381.1600037,384.2200012,379.2638245,38007000
10/29/2021,381.0599976,386.2799988,380.7000122,386.1099854,381.1294556,37310100
11/1/2021,386.5599976,387.5599976,384.4200134,387.4299927,382.432373,30765300
11/2/2021,386.7999878,389.5400085,386.75,389.0499878,384.0315247,25135300
11/3/2021,389.5499878,393.6099854,388.480011,393.1799927,388.1082458,33748900
11/4/2021,394.480011,399.2000122,393.9200134,398.2200012,393.083252,40265300
11/5/2021,400.0400085,400.9899902,397.1600037,398.6000061,393.4583435,43383800
11/8/2021,398.5700073,399.6199951,397.3999939,398.0599976,392.925293,29256300
11/9/2021,399.1600037,399.5700073,393.9200134,395.3200073,390.2206726,50490700
11/10/2021,392.4700012,395.3599854,387.5299988,389.5100098,384.4856262,54937400
11/11/2021,392.5700073,392.75,390.2399902,390.5899963,385.5516663,32243000
11/12/2021,391.769989,395.25,390.1300049,394.7000122,389.6086731,34730600
11/15/2021,395.9100037,396.2399902,392.1000061,394.6099854,389.5198059,33716900
11/16/2021,393.8599854,397.9299927,393.6600037,397.4200134,392.2934875,27872900
11/17/2021,397.75,399.7200012,396.6400146,397.6300049,392.5008545,28703300
11/18/2021,399.730011,402.269989,397.4500122,401.75,396.567688,45721500
11/19/2021,403.4299927,405.2999878,402.5799866,403.9899902,398.7787781,45191700
11/22/2021,405.5700073,408.7099915,399.1900024,399.2999878,394.149292,61715400
11/23/2021,398.1099854,400.230011,392.9200134,397.480011,392.3528137,70098700
11/24/2021,394.9299927,399.0499878,392.5400085,398.7600098,393.6163025,46954400
11/26/2021,396.1099854,397.5400085,389.769989,391.2000122,386.1538086,51533300
11/29/2021,395.8900146,400.730011,395.1400146,399.6900024,394.5342712,54447100
11/30/2021,398.7799988,401.1900024,391.75,393.8200073,388.7399597,81332700
12/1/2021,398.2799988,400.480011,386.6400146,387.1199951,382.1264343,77766500
12/2/2021,385.7999878,391.7399902,384.3399963,389.9100037,384.8804016,84416600
12/3/2021,391.3099976,392.3399963,378.8999939,383.1300049,378.1878662,105349100
12/6/2021,383.6300049,387.6000061,379.2999878,386.2000122,381.2182617,67588800
12/7/2021,393.0299988,398.4599915,392.9899902,397.8299866,392.6982422,56005300
12/8/2021,398.1700134,399.8200073,396.2200012,399.6099854,394.4552612,39204000
12/9/2021,398.3500061,400.2000122,393.5299988,393.730011,388.6511536,49973700
12/10/2021,396.6199951,398.2799988,393.3599854,398.0100098,392.8760071,52545800
12/13/2021,398,398.3299866,391.8800049,392.2600098,387.2001038,50166400
12/14/2021,387.2999878,390.0899963,383.6300049,388.2000122,383.1924744,75199200
12/15/2021,387.9400024,397.4200134,383.8800049,397.0499878,391.9282837,73858000
12/16/2021,398.0400085,398.480011,385.2099915,386.8399963,381.8500061,82591400
12/17/2021,383.3299866,389.1900024,381.769989,384.9100037,379.9448853,80492500
12/20/2021,379.5700073,381.5,377.4700012,380.6900024,376.2593384,65336800
12/21/2021,384.0499878,389.5299988,380.2000122,389.2099915,384.6801453,48899500
12/22/2021,388.9100037,394.1600037,388.230011,393.9500122,389.3649902,37042200
12/23/2021,394.3099976,398.4299927,394.1400146,396.9200134,392.3004456,29595500
12/27/2021,398.25,403.480011,398.2200012,403.480011,398.7840881,32820700
12/28/2021,404.3999939,404.5799866,400.7099915,401.6099854,396.9357605,33113700
12/29/2021,401.75,403.0499878,399.1099854,401.5499878,396.8764954,32248500
12/30/2021,401.3299866,403.5700073,399.75,400.3500061,395.6904602,23850100
12/31/2021,399.6600037,401.0599976,397.3399963,397.8500061,393.219635,34752900
1/3/2022,399.0499878,401.9400024,396.8800049,401.6799927,397.0050049,40575900
1/4/2022,402.2399902,402.2799988,393.2900085,396.4700012,391.8556213,58027200
1/5/2022,394.7399902,395.8900146,384.0299988,384.2900085,379.8174133,75739800
1/6/2022,382.4200134,387.3500061,380.1300049,384.019989,379.5505066,70814300
1/7/2022,384.0299988,385.7600098,378.0400085,379.8599854,375.4389954,72652300
1/10/2022,374.8200073,380.6400146,369.3099976,380.1099854,375.6860657,91770500
1/11/2022,379.3599854,385.9899902,377.2200012,385.8200073,381.3295898,68295700
1/12/2022,388.4599915,390.2000122,385.0100098,387.3500061,382.8417664,54576400
1/13/2022,388.769989,389.4700012,376.7000122,377.6600037,373.2645874,77994000
1/14/2022,375.0700073,380.3500061,374.8599854,380.0100098,375.5872192,80121200
1/18/2022,374.0400085,376.2200012,369.769989,370.5499878,366.2373352,75450900
1/19/2022,372.1499939,374.6900024,366.2099915,366.480011,362.2147522,81791500
1/20/2022,369.7900085,373.8699951,361.1700134,361.7200012,357.5100708,88610700
1/21/2022,359.4700012,362.1799927,351.3999939,351.6900024,347.5968018,143388900
1/24/2022,345.9100037,353.980011,334.1499939,353.2999878,349.1880493,198685800
1/25/2022,346.6700134,351.0299988,341.6799927,345.1099854,341.0934143,124398400
1/26/2022,352.9100037,356.8800049,340.7799988,344.5700073,340.5596619,146559500
1/27/2022,349.3999939,351.269989,340.0499878,341.1000061,337.1300964,95255700
1/28/2022,343.0299988,352.019989,337.9500122,351.7999878,347.7055359,108167900
1/31/2022,353.2000122,363.6499939,351.519989,363.0499878,358.8246155,94326400
2/1/2022,364.4299927,366.1900024,359.1400146,365.519989,361.2658691,74433000
2/2/2022,369.7600098,370.1000061,364.2900085,368.4899902,364.2013245,78777100
2/3/2022,358.5299988,361.9299927,352.4599915,353.5499878,349.4352112,95384800
2/4/2022,354.0799866,361.3999939,351.9700012,358.0100098,353.8433228,86318300
2/7/2022,358.6199951,361.0499878,353.8399963,355.1300049,350.9967957,58198100
2/8/2022,353.9599915,360.2399902,352.7999878,359.1199951,354.9403381,64720900
2/9/2022,363.7600098,366.8099976,362.1199951,366.730011,362.461792,55766400
2/10/2022,359.519989,366.4899902,356.5400085,358.4299927,354.2583923,112468500
2/11/2022,358.4299927,360.0700073,345.7999878,347.0599976,343.0207214,101569100
2/14/2022,346.4899902,350.980011,343.8900146,347.4899902,343.4456787,80254400
2/15/2022,352.9100037,356.3699951,351.8200073,356.1300049,351.985199,55128800
2/16/2022,353.8200073,357.0899963,350.7099915,356.0400085,351.8962097,58947100
2/17/2022,352.7399902,353.4599915,345.019989,345.4500122,341.4294739,61801400
2/18/2022,346.4100037,346.8099976,339.1400146,341.5100098,337.5352783,80001500
2/22/2022,338.4899902,344.0400085,334.3500061,338.0799866,334.1452026,85967100
2/23/2022,341.3200073,342.1799927,329.1000061,329.4200134,325.5859985,86215400
2/24/2022,318.8399963,341.0400085,318.2600098,340.4899902,336.5271606,130614100
2/25/2022,341.3099976,345.980011,337.3900146,345.769989,341.7457275,78842100
2/28/2022,342.5100098,348.5400085,341.3200073,346.7999878,342.7637024,77515500
3/1/2022,345.75,348.0799866,338.8999939,341.4899902,337.5155334,67407000
3/2/2022,343.0799866,348.5899963,340.2399902,347.2200012,343.1788635,70609000
3/3/2022,349.9299927,350.0400085,340.3500061,342.2600098,338.2765808,71089400
3/4/2022,339.8399963,341.3099976,334.9200134,337.2999878,333.3743286,76936300
3/7/2022,337.2900085,338.480011,324.6499939,324.8599854,321.0791016,89933800
3/8/2022,324.0499878,333.2099915,319.9400024,323.3500061,319.5866394,116153900
3/9/2022,331.75,336.3800049,329.0899963,334.9899902,331.091217,64723400
3/10/2022,330.8200073,332.5100098,326.7099915,331.269989,327.4145203,69362700
3/11/2022,334.3200073,334.6400146,323.8999939,324.3999939,320.6243896,66228400
3/14/2022,323.1300049,326.5899963,317.4500122,318.1700134,314.4669495,79802600
3/15/2022,320.8800049,328.9500122,319.230011,328.1499939,324.3308105,76471000
3/16/2022,332.1700134,340.4400024,328.3999939,340.3200073,336.3591309,105243000
3/17/2022,338.3699951,344.5,337.0400085,344.4400024,340.4312134,67810000
3/18/2022,342.7399902,351.7900085,341.5499878,351.4899902,347.3991394,85446300
3/21/2022,350.2000122,352.480011,345.5799866,350.0799866,346.4332886,73799100
3/22/2022,350.5899963,357.8500061,350.2000122,356.9599915,353.2416382,63345900
3/23/2022,354.0100098,357.6600037,351.769989,351.8299866,348.1651306,70615500
3/24/2022,353.7999878,359.7000122,351.5899963,359.6499939,355.9036865,53555300
3/25/2022,359.5899963,360.6700134,354.9400024,359.3500061,355.606781,57584200
3/28/2022,359.3399963,365.0100098,358.0700073,364.9100037,361.1088562,56833900
3/29/2022,368.8999939,371.8299866,366.0599976,371.1900024,367.3234253,68073000
3/30/2022,369.2799988,370.980011,365.5700073,367.0899963,363.2661438,68757700
3/31/2022,367.2399902,367.6000061,361.6799927,362.5400085,358.7635498,67011400
4/1/2022,362.8099976,363.6099854,358.5899963,361.8500061,358.080719,54527800
4/4/2022,362.7099915,369.3099976,362.4400024,369.2999878,365.453125,45950200
4/5/2022,367.8099976,368.5400085,359.9299927,361.1000061,357.338562,62738700
4/6/2022,355.6499939,356.7799988,350.5599976,353.2600098,349.5802002,90077100
4/7/2022,352.2399902,356.3500061,348.6900024,354.1000061,350.411499,63777400
4/8/2022,352.3200073,353.0899963,348.5,349.1499939,345.5130005,61956100
4/11/2022,344.8099976,345.75,340.5400085,340.8900146,337.3391113,66107400
4/12/2022,345.7600098,347.6900024,338.0400085,339.4500122,335.9140625,72790200
4/13/2022,339.7999878,347.4299927,339.0599976,346.3500061,342.7421875,61367800
4/14/2022,346.4400024,346.9700012,338.2099915,338.4299927,334.9046631,73519400
4/18/2022,337.3500061,341.0400085,335.7900085,338.6900024,335.1619873,58560600
4/19/2022,338.0299988,346.8500061,336.980011,346.2600098,342.6531372,56515700
4/20/2022,347.0899963,347.5599976,339.9599915,341.2099915,337.6557312,65500000
4/21/2022,345.1900024,347.8699951,333.2000122,334.1499939,330.6692505,75801000
4/22/2022,334.3099976,335.5599976,324.9599915,325.3999939,322.010376,82562100
4/25/2022,323.730011,329.8999939,322.4299927,329.5799866,326.1468506,101755900
4/26/2022,327.4700012,327.6600037,316.8599854,317.1400146,313.8365173,105819600
4/27/2022,317.2399902,322.8800049,315,316.7600098,313.4604187,111204200
4/28/2022,321.8500061,329.8900146,317.519989,328.0100098,324.5932312,99450000
4/29/2022,323.7000122,327.230011,312.6000061,313.25,309.98703,91977900
5/2/2022,312.8299866,318.7200012,309.6499939,318.480011,315.1624756,115511800
5/3/2022,318.5,321.1700134,315.980011,318.8200073,315.4989624,78185500
5/4/2022,319.3099976,330.2900085,313.8900146,329.6000061,326.166687,116083400
5/5/2022,325.1700134,325.25,309.6199951,313,309.739563,154607400
5/6/2022,310.9500122,315.0899963,305.1099854,309.25,306.0286255,139572800
5/9/2022,303.480011,309.3500061,295.7200012,297.1499939,294.0546875,113387300
5/10/2022,304.5100098,305.7600098,296.5700073,300.7600098,297.6270447,124124600
5/11/2022,298.4400024,304.0899963,290.9500122,291.8399963,288.7999878,140326100
5/12/2022,287.4500122,295.75,284.9400024,291.1499939,288.1171875,120910900
5/13/2022,295.7200012,303,294.0799866,301.9400024,298.7948608,83684900
5/16/2022,300.1499939,302.2600098,297.1300049,298.4400024,295.3312378,59190400
5/17/2022,304.4500122,306.5599976,300.5499878,306.1700134,302.9807739,62715300
5/18/2022,301.5400085,302.25,289.8500061,291.1400146,288.1073303,79477100
5/19/2022,289.2900085,294.3900146,287.5799866,289.5799866,286.5635071,79920700
5/20/2022,293.1300049,293.7999878,280.2099915,288.6799927,285.6728821,91764200
5/23/2022,289.75,293.8699951,287.2900085,293.480011,290.4229126,63648400
5/24/2022,288.1300049,288.8599854,282.25,287.2399902,284.2479248,73491100
5/25/2022,285.7099915,293.3900146,285.5,291.2600098,288.2260742,67144500
5/26/2022,290.4400024,300.9200134,290.1499939,299.3299866,296.2120056,59462200
5/27/2022,302.5400085,309.25,302.4200134,309.1000061,305.8802185,66985600
5/31/2022,309.0700073,311.3299866,304.3299866,308.2799988,305.0687561,60968300
6/1/2022,310.4700012,312.6499939,303.730011,306,302.8125,65341700
6/2/2022,304.8500061,314.5599976,303.3999939,314.3800049,311.1052246,59291300
6/3/2022,309.0299988,310.4700012,304.9200134,306.2000122,303.010437,60914700
6/6/2022,310.75,312.3500061,305.6199951,307.2200012,304.0197754,51785000
6/7/2022,303.8099976,310.6700134,302.6900024,309.8699951,306.6422119,44900300
6/8/2022,309.0499878,311.7200012,306.769989,307.6400146,304.4354553,38342100
6/9/2022,305.9100037,309.0499878,299.230011,299.3999939,296.2812195,55900500
6/10/2022,293.6499939,294.8699951,288.3800049,288.8399963,285.8312073,85963500
6/13/2022,279.75,282.3399963,274.5299988,275.4100037,272.5411377,94442000
6/14/2022,277.6600037,278.6600037,273.3399963,275.9100037,273.0359497,64697500
6/15/2022,279.4200134,286.8299866,276.6099854,282.7999878,279.854126,86051400
6/16/2022,275.5899963,276.0599976,269.2799988,271.3900146,268.5630493,81910300
6/17/2022,272.1799927,277.1900024,270.5100098,274.6900024,271.8286743,82703400
6/21/2022,278.75,283.4500122,278.6400146,281.0799866,278.6867371,51633700
6/22/2022,278.519989,285.1799927,277.9100037,280.6700134,278.2802734,67472900
6/23/2022,283.2099915,285.7200012,280.3099976,284.8500061,282.4246521,57457800
6/24/2022,287.7399902,295.0400085,287.5,294.6099854,292.101532,58422300
6/27/2022,296,296.5799866,291.2900085,292.4500122,289.9599609,54151500
6/28/2022,293,295.6499939,283.3500061,283.5400085,281.1258545,61609800
6/29/2022,283.3999939,285.3399963,280.8399963,283.7999878,281.3835754,57302700
6/30/2022,280.75,283.9400024,275.7799988,280.2799988,277.8935852,79313600
7/1/2022,278.9500122,282.5299988,277.0299988,282.1300049,279.7278748,56675100
7/5/2022,278.3099976,287.0799866,276.75,286.9599915,284.5166626,61829300
7/6/2022,287.3500061,290.9500122,285.5899963,288.7999878,286.3410034,63194700
7/7/2022,289.6300049,295.7000122,289.6300049,294.980011,292.4684448,56620100
7/8/2022,292.0799866,296.75,291.1199951,295.3500061,292.8352661,59895500
7/11/2022,292.8800049,293.1099854,288.1400146,289.0400085,286.57901,55273900
7/12/2022,290.3200073,292.2799988,284.6099854,286.2399902,283.8028259,55797100
7/13/2022,280.6000061,288.0499878,280.019989,285.6499939,283.2178345,73939400
7/14/2022,282.9899902,287.5599976,279.7999878,286.6700134,284.229187,63741800
7/15/2022,289.730011,291.980011,288.0799866,291.8699951,289.3849182,63818100
7/18/2022,294.7200012,296.1600037,288.2000122,289.3999939,286.9359436,59519600
7/19/2022,293.1099854,298.6000061,291.4700012,298.2999878,295.7601318,55172600
7/20/2022,298.730011,304.2399902,297.9299927,303.0299988,300.4498596,67769400
7/21/2022,303.5,307.4400024,300.7799988,307.3800049,304.7628174,55049400
7/22/2022,306.4299927,308.5499878,300.1199951,301.9899902,299.4187317,57127700
7/25/2022,302.019989,302.5,298.2200012,300.269989,297.7133789,40582400
7/26/2022,298.5299988,298.7900085,293.5400085,294.3699951,291.8635864,50074100
7/27/2022,299.0400085,308.5400085,298.4599915,306.8099976,304.1976624,69304400
7/28/2022,306.5899963,310.3999939,302.75,309.8099976,307.1721191,55139900
7/29/2022,311.3900146,316.3900146,309.9299927,315.4599915,312.7740173,57501000
8/1/2022,313.6499939,318.8099976,312.5299988,315.269989,312.5856018,46358800
8/2/2022,312.9200134,318.5499878,311.8399963,314.3299866,311.6536865,48676500
8/3/2022,316.0499878,323.730011,315.9899902,322.8900146,320.1407776,53735700
8/4/2022,322.9700012,324.7200012,320.769989,324.3999939,321.6378784,38973700
8/5/2022,319.1900024,323.8299866,318.3900146,321.75,319.010498,53894000
8/8/2022,322.6900024,326.4700012,319.2099915,320.7099915,317.9793396,43878500
8/9/2022,318.769989,319.0299988,315.4200134,317.0799866,314.3802185,39764200
8/10/2022,324.5899963,326.230011,322.0599976,325.9299927,323.1549072,51459600
8/11/2022,328.3099976,330.3599854,323.3599854,324.0799866,321.3206177,45897700
8/12/2022,326.1799927,330.5899963,325.1000061,330.3900146,327.5769348,40928400
8/15/2022,329.4200134,333.5700073,329.3999939,333.0599976,330.2241821,38266600
8/16/2022,332.0599976,334.4200134,329.1600037,332.2799988,329.4508362,41186900
8/17/2022,329.0700073,331.4299927,326.3599854,328.4899902,325.6931152,47842200
8/18/2022,328.4400024,330.4899902,326.7900085,329.2799988,326.4763489,41937200
8/19/2022,326.1700134,326.8399963,322.0799866,322.8599854,320.1110229,51770600
8/22/2022,318.5,318.7399902,313.5299988,314.3599854,311.6833801,51098900
8/23/2022,314.1199951,317,313.3299866,314.1000061,311.4256287,39497100
8/24/2022,313.6099854,316.8699951,312.9899902,315.0100098,312.3279114,38057100
8/25/2022,316.8299866,320.6000061,315.7600098,320.5799866,317.8504028,38098300
8/26/2022,320.2799988,321.5100098,307.3500061,307.4400024,304.8223267,69047700
8/29/2022,304.6199951,307.2200012,303.2799988,304.4100037,301.8181458,48321900
8/30/2022,306.1000061,306.730011,298.4400024,301.019989,298.4569702,51184500
8/31/2022,303.9899902,304.9100037,299.1600037,299.269989,296.7218933,50044000
9/1/2022,296.7200012,299.7799988,292.9500122,299.3999939,296.8507385,57990700
9/2/2022,302.3399963,303.75,293.519989,295.1700134,292.6568298,64666800
9/6/2022,295.6600037,296.6000061,290.8699951,293.0499878,290.5548401,57005400
9/7/2022,293.5400085,299.9899902,293.269989,298.9700012,296.4244385,49260400
9/8/2022,296.8500061,301.8699951,295.4500122,300.519989,297.9612427,55649800
9/9/2022,302.8299866,307.6000061,300.519989,307.0899963,304.4752808,56125200
9/12/2022,308.5,311.0799866,308.1799927,310.7399902,308.0942078,45905700
9/13/2022,301.7999878,303.019989,292.7900085,293.7000122,291.1993103,79562200
9/14/2022,294.8699951,296.9299927,293.0599976,296.0299988,293.5094604,54907200
9/15/2022,294.0700073,296.5299988,289.4599915,291.1000061,288.62146,65299400
9/16/2022,287.7200012,289.7200012,285.6199951,289.3200073,286.8565674,79920400
9/19/2022,286.1000061,291.2099915,286.0400085,291.0499878,289.0904541,52613800
9/20/2022,288.4899902,291.0700073,286.3800049,288.730011,286.7860718,51271100
9/21/2022,289.5899963,293.9500122,283.4200134,283.5599976,281.6508789,82931000
9/22/2022,282,283.0299988,278.8200073,280.0700073,278.1843872,62757100
9/23/2022,277.5499878,277.8500061,272.019989,275.5100098,273.6551208,74815200
9/26/2022,275.0299988,279.4899902,273.5599976,274.3699951,272.5227661,71176700
9/27/2022,277.8099976,280.2099915,272.1099854,274.480011,272.632019,69780100
9/28/2022,274.4599915,281.25,272.9500122,279.9400024,278.0552673,79652100
9/29/2022,275.8599854,276.25,268.8399963,271.8699951,270.0396118,81216000
9/30/2022,271.0299988,275.1900024,267.1000061,267.2600098,265.4606323,78482400
10/3/2022,269.0700073,275.1600037,267.5299988,273.5299988,271.6884155,61267400
10/4/2022,278.9899902,282.8500061,278.9899902,282.1300049,280.2305298,66696900
10/5/2022,278.2799988,283.8099976,275.4200134,281.980011,280.0815735,55766300
10/6/2022,280.9599915,284.1799927,279.4299927,279.7600098,277.8764954,53489400
10/7/2022,275.019989,275.1499939,267.7399902,269.1000061,267.288269,71354700
10/10/2022,269.2999878,269.7000122,263.6400146,266.4100037,264.6163635,60393000
10/11/2022,264.7000122,267.6300049,261.0299988,262.75,260.9809875,66522500
10/12/2022,263.3999939,265.3599854,261.9500122,262.6600037,260.891571,50580200
10/13/2022,255.1600037,270.1700134,254.2599945,268.8200073,267.0101318,112894100
10/14/2022,271.2000122,271.8099976,260.1400146,260.7399902,258.9844971,77244300
10/17/2022,266.8399963,270.2399902,266.7399902,269.3500061,267.5365601,64576500
10/18/2022,276.5299988,277.2099915,268.7399902,271.480011,269.6522217,69781000
10/19/2022,269.9299927,273.6799927,268.0700073,270.4899902,268.6688843,53115400
10/20/2022,269.5799866,274.8399963,267.9200134,269.1099854,267.2981262,60605500
10/21/2022,267.980011,275.9700012,266.8200073,275.4200134,273.5657349,77897700
10/24/2022,275.6900024,279.3999939,271.9700012,278.4500122,276.5752869,63963600
10/25/2022,279.4100037,284.6000061,277.8999939,284.2099915,282.2965088,59014500
10/26/2022,278.4599915,283.980011,277.4299927,277.9299927,276.0588074,63492400
10/27/2022,276.7900085,278.2799988,272.3399963,272.8699951,271.0328674,57760300
10/28/2022,272.230011,281.7000122,272.0599976,281.2200012,279.3266602,62651300
10/31/2022,278.9200134,279.7600098,275.9899902,277.9500122,276.0786743,47742000
11/1/2022,281.5,282.0700073,274.7399902,275.1099854,273.257782,45895900
11/2/2022,275.0799866,278.2099915,265.6099854,265.6799927,263.8912659,79803100
11/3/2022,263.0100098,264.5,260.1000061,260.4899902,258.7362061,70038900
11/4/2022,265.5299988,266.6099854,259.0799866,264.6799927,262.8980103,78313200
11/7/2022,265.75,268.1400146,263.5700073,267.5899963,265.7883911,47333800
11/8/2022,269.1400146,272.8500061,265.519989,269.5400085,267.7252808,63213800
11/9/2022,267.7600098,268.5599976,263.0299988,263.3200073,261.5471802,64862100
11/10/2022,276.0100098,283.0499878,273.8500061,282.75,280.846344,99256700
11/11/2022,282.5599976,288.6400146,281.1900024,287.9599915,286.0212708,66961800
11/14/2022,285.8599854,289.2099915,284.4400024,285.4400024,283.518219,55290700
11/15/2022,292.2099915,293.2600098,285.9700012,289.3900146,287.4416504,73985400
11/16/2022,287.3900146,289.480011,284.6000061,285.4400024,283.518219,48859800
11/17/2022,280.8800049,286.3200073,280.7200012,284.8099976,282.8924561,55462100
11/18/2022,287.8900146,287.9899902,282.3200073,284.8200073,282.9024048,53588600
11/21/2022,283.3999939,284.5799866,281.0400085,281.8900146,279.992157,40083500
11/22/2022,282.6400146,286.1099854,280.4599915,285.9500122,284.0248413,41873400
11/23/2022,285.9700012,289.4599915,285.7900085,288.8200073,286.8754578,46390000
11/25/2022,287.1900024,287.9100037,286.4200134,286.9200134,284.9882507,15498800
11/28/2022,284.8999939,286.9599915,281.7600098,282.7099915,280.8066101,38714200
11/29/2022,282.9400024,283.3500061,279.1700134,280.5700073,278.6810303,35618900
11/30/2022,280.8399963,293.4700012,279.9700012,293.3599854,291.3848877,74718100
12/1/2022,293.6900024,295.75,290.8800049,293.7200012,291.7424927,51547300
12/2/2022,288.5400085,293.4500122,288.3599854,292.5499878,290.5803528,53583200
12/5/2022,290.3800049,291.6799927,286.1499939,287.6400146,285.7034302,41482100
12/6/2022,287.480011,287.6199951,280.2600098,281.6799927,279.7835388,53937600
12/7/2022,280.4700012,282.5700073,278.7799988,280.5299988,278.6412964,45614300
12/8/2022,281.9100037,284.8399963,279.7900085,283.8500061,281.9389343,42594900
12/9/2022,282.8099976,285.6400146,281.5899963,282.0400085,280.1411438,47860500
12/12/2022,282.2200012,285.6400146,281.1600037,285.5799866,283.6572571,35732500
12/13/2022,296.6499939,296.8800049,285.9100037,288.6499939,286.706604,80667700
12/14/2022,288.0499878,291.4100037,283.1900024,286.5100098,284.5810242,64984400
